linea,tren_id,sentido,estacion,dist_km,hora_min
L1,L1-TH->LJ-4,TH->LJ,CONCEPCIÓN,14.289,497.0
L1,L1-TH->LJ-4,TH->LJ,CHIGUAYANTE,24.206,506.0
L1,L1-TH->LJ-4,TH->LJ,Pedro Medina,25.536,508.0
L1,L1-TH->LJ-4,TH->LJ,Manquimávida,27.219,510.0
L1,L1-TH->LJ-4,TH->LJ,LA LEONERA,28.643,512.0
L1,L1-TH->LJ-4,TH->LJ,OMER HUET,30.908,515.0
L1,L1-TH->LJ-4,TH->LJ,HUALQUI,35.816,521.0
L1,L1-TH->LJ-4,TH->LJ,QUILACOYA,46.116,534.0
L1,L1-TH->LJ-4,TH->LJ,San Miguel,50.436,537.0
L1,L1-TH->LJ-4,TH->LJ,UNIHUE,53.316,543.0
L1,L1-TH->LJ-4,TH->LJ,Valle Chanco,54.416,547.0
L1,L1-TH->LJ-4,TH->LJ,Los Acacios,55.516,550.0
L1,L1-TH->LJ-4,TH->LJ,TALCAMÁVIDA,59.916,553.0
L1,L1-TH->LJ-4,TH->LJ,GOMERO,67.416,565.0
L1,L1-TH->LJ-4,TH->LJ,BUENURAQUI,74.416,576.0
L1,L1-TH->LJ-4,TH->LJ,SAN ROSENDO,77.816,587.0
L1,L1-TH->LJ-4,TH->LJ,LAJA,80.416,593.0
L1,L1-TH->LJ-5,TH->LJ,Mercado,0.0,540.0
L1,L1-TH->LJ-5,TH->LJ,El Arenal,1.468,541.0
L1,L1-TH->LJ-5,TH->LJ,Hospital Las Higueras,3.487,544.0
L1,L1-TH->LJ-5,TH->LJ,Los Cóndores,5.637,546.0
L1,L1-TH->LJ-5,TH->LJ,UTF Santa María,8.705,549.0
L1,L1-TH->LJ-5,TH->LJ,Lorenzo Arenas,11.705,552.0
L1,L1-TH->LJ-5,TH->LJ,CONCEPCIÓN,14.289,557.0
L1,L1-TH->LJ-5,TH->LJ,CHIGUAYANTE,24.206,566.0
L1,L1-TH->LJ-5,TH->LJ,Pedro Medina,25.536,568.0
L1,L1-TH->LJ-5,TH->LJ,Manquimávida,27.219,570.0
L1,L1-TH->LJ-5,TH->LJ,LA LEONERA,28.643,572.0
L1,L1-TH->LJ-5,TH->LJ,OMER HUET,30.908,575.0
L1,L1-TH->LJ-5,TH->LJ,HUALQUI,35.816,581.0
L1,L1-TH->LJ-5,TH->LJ,QUILACOYA,46.116,594.0
L1,L1-TH->LJ-5,TH->LJ,San Miguel,50.436,597.0
L1,L1-TH->LJ-5,TH->LJ,UNIHUE,53.316,603.0
L1,L1-TH->LJ-5,TH->LJ,Valle Chanco,54.416,607.0
L1,L1-TH->LJ-5,TH->LJ,Los Acacios,55.516,610.0
L1,L1-TH->LJ-5,TH->LJ,TALCAMÁVIDA,59.916,613.0
L1,L1-TH->LJ-5,TH->LJ,GOMERO,67.416,625.0
L1,L1-TH->LJ-5,TH->LJ,BUENURAQUI,74.416,636.0
L1,L1-TH->LJ-5,TH->LJ,SAN ROSENDO,77.816,647.0
L1,L1-TH->LJ-5,TH->LJ,LAJA,80.416,653.0
L1,L1-TH->LJ-6,TH->LJ,Mercado,0.0,600.0
L1,L1-TH->LJ-6,TH->LJ,El Arenal,1.468,601.0
L1,L1-TH->LJ-6,TH->LJ,Hospital Las Higueras,3.487,604.0
L1,L1-TH->LJ-6,TH->LJ,Los Cóndores,5.637,606.0
L1,L1-TH->LJ-6,TH->LJ,UTF Santa María,8.705,609.0
L1,L1-TH->LJ-6,TH->LJ,Lorenzo Arenas,11.705,612.0
L1,L1-TH->LJ-6,TH->LJ,CONCEPCIÓN,14.289,617.0
L1,L1-TH->LJ-6,TH->LJ,CHIGUAYANTE,24.206,626.0
L1,L1-TH->LJ-6,TH->LJ,Pedro Medina,25.536,628.0
L1,L1-TH->LJ-6,TH->LJ,Manquimávida,27.219,630.0
L1,L1-TH->LJ-6,TH->LJ,LA LEONERA,28.643,632.0
L1,L1-TH->LJ-6,TH->LJ,OMER HUET,30.908,635.0
L1,L1-TH->LJ-6,TH->LJ,HUALQUI,35.816,641.0
L1,L1-TH->LJ-6,TH->LJ,QUILACOYA,46.116,654.0
L1,L1-TH->LJ-6,TH->LJ,San Miguel,50.436,657.0
L1,L1-TH->LJ-6,TH->LJ,UNIHUE,53.316,663.0
L1,L1-TH->LJ-6,TH->LJ,Valle Chanco,54.416,667.0
L1,L1-TH->LJ-6,TH->LJ,Los Acacios,55.516,670.0
L1,L1-TH->LJ-6,TH->LJ,TALCAMÁVIDA,59.916,673.0
L1,L1-TH->LJ-6,TH->LJ,GOMERO,67.416,685.0
L1,L1-TH->LJ-6,TH->LJ,BUENURAQUI,74.416,696.0
L1,L1-TH->LJ-6,TH->LJ,SAN ROSENDO,77.816,707.0
L1,L1-TH->LJ-6,TH->LJ,LAJA,80.416,713.0
L1,L1-TH->LJ-7,TH->LJ,Mercado,0.0,660.0
L1,L1-TH->LJ-7,TH->LJ,El Arenal,1.468,661.0
L1,L1-TH->LJ-7,TH->LJ,Hospital Las Higueras,3.487,664.0
L1,L1-TH->LJ-7,TH->LJ,Los Cóndores,5.637,666.0
L1,L1-TH->LJ-7,TH->LJ,UTF Santa María,8.705,669.0
L1,L1-TH->LJ-7,TH->LJ,Lorenzo Arenas,11.705,672.0
L1,L1-TH->LJ-7,TH->LJ,CONCEPCIÓN,14.289,677.0
L1,L1-TH->LJ-7,TH->LJ,CHIGUAYANTE,24.206,686.0
L1,L1-TH->LJ-7,TH->LJ,Pedro Medina,25.536,688.0
L1,L1-TH->LJ-7,TH->LJ,Manquimávida,27.219,690.0
L1,L1-TH->LJ-7,TH->LJ,LA LEONERA,28.643,692.0
L1,L1-TH->LJ-7,TH->LJ,OMER HUET,30.908,695.0
L1,L1-TH->LJ-7,TH->LJ,HUALQUI,35.816,701.0
L1,L1-TH->LJ-7,TH->LJ,QUILACOYA,46.116,714.0
L1,L1-TH->LJ-7,TH->LJ,San Miguel,50.436,717.0
L1,L1-TH->LJ-7,TH->LJ,UNIHUE,53.316,723.0
L1,L1-TH->LJ-7,TH->LJ,Valle Chanco,54.416,727.0
L1,L1-TH->LJ-7,TH->LJ,Los Acacios,55.516,730.0
L1,L1-TH->LJ-7,TH->LJ,TALCAMÁVIDA,59.916,733.0
L1,L1-TH->LJ-7,TH->LJ,GOMERO,67.416,745.0
L1,L1-TH->LJ-7,TH->LJ,BUENURAQUI,74.416,756.0
L1,L1-TH->LJ-7,TH->LJ,SAN ROSENDO,77.816,767.0
L1,L1-TH->LJ-7,TH->LJ,LAJA,80.416,773.0
L1,L1-TH->LJ-8,TH->LJ,Mercado,0.0,720.0
L1,L1-TH->LJ-8,TH->LJ,El Arenal,1.468,721.0
L1,L1-TH->LJ-8,TH->LJ,Hospital Las Higueras,3.487,724.0
L1,L1-TH->LJ-8,TH->LJ,Los Cóndores,5.637,726.0
L1,L1-TH->LJ-8,TH->LJ,UTF Santa María,8.705,729.0
L1,L1-TH->LJ-8,TH->LJ,Lorenzo Arenas,11.705,732.0
L1,L1-TH->LJ-8,TH->LJ,CONCEPCIÓN,14.289,737.0
L1,L1-TH->LJ-8,TH->LJ,CHIGUAYANTE,24.206,746.0
L1,L1-TH->LJ-8,TH->LJ,Pedro Medina,25.536,748.0
L1,L1-TH->LJ-8,TH->LJ,Manquimávida,27.219,750.0
L1,L1-TH->LJ-8,TH->LJ,LA LEONERA,28.643,752.0
L1,L1-TH->LJ-8,TH->LJ,OMER HUET,30.908,755.0
L1,L1-TH->LJ-8,TH->LJ,HUALQUI,35.816,761.0
L1,L1-TH->LJ-8,TH->LJ,QUILACOYA,46.116,774.0
L1,L1-TH->LJ-8,TH->LJ,San Miguel,50.436,777.0
L1,L1-TH->LJ-8,TH->LJ,UNIHUE,53.316,783.0
L1,L1-TH->LJ-8,TH->LJ,Valle Chanco,54.416,787.0
L1,L1-TH->LJ-8,TH->LJ,Los Acacios,55.516,790.0
L1,L1-TH->LJ-8,TH->LJ,TALCAMÁVIDA,59.916,793.0
L1,L1-TH->LJ-8,TH->LJ,GOMERO,67.416,805.0
L1,L1-TH->LJ-8,TH->LJ,BUENURAQUI,74.416,816.0
L1,L1-TH->LJ-8,TH->LJ,SAN ROSENDO,77.816,827.0
L1,L1-TH->LJ-8,TH->LJ,LAJA,80.416,833.0
L1,L1-TH->LJ-9,TH->LJ,Mercado,0.0,780.0
L1,L1-TH->LJ-9,TH->LJ,El Arenal,1.468,781.0
L1,L1-TH->LJ-9,TH->LJ,Hospital Las Higueras,3.487,784.0
L1,L1-TH->LJ-9,TH->LJ,Los Cóndores,5.637,786.0
L1,L1-TH->LJ-9,TH->LJ,UTF Santa María,8.705,789.0
L1,L1-TH->LJ-9,TH->LJ,Lorenzo Arenas,11.705,792.0
L1,L1-TH->LJ-9,TH->LJ,CONCEPCIÓN,14.289,797.0
L1,L1-TH->LJ-9,TH->LJ,CHIGUAYANTE,24.206,806.0
L1,L1-TH->LJ-9,TH->LJ,Pedro Medina,25.536,808.0
L1,L1-TH->LJ-9,TH->LJ,Manquimávida,27.219,810.0
L1,L1-TH->LJ-9,TH->LJ,LA LEONERA,28.643,812.0
L1,L1-TH->LJ-9,TH->LJ,OMER HUET,30.908,815.0
L1,L1-TH->LJ-9,TH->LJ,HUALQUI,35.816,821.0
L1,L1-TH->LJ-9,TH->LJ,QUILACOYA,46.116,834.0
L1,L1-TH->LJ-9,TH->LJ,San Miguel,50.436,837.0
L1,L1-TH->LJ-9,TH->LJ,UNIHUE,53.316,843.0
L1,L1-TH->LJ-9,TH->LJ,Valle Chanco,54.416,847.0
L1,L1-TH->LJ-9,TH->LJ,Los Acacios,55.516,850.0
L1,L1-TH->LJ-9,TH->LJ,TALCAMÁVIDA,59.916,853.0
L1,L1-TH->LJ-9,TH->LJ,GOMERO,67.416,865.0
L1,L1-TH->LJ-9,TH->LJ,BUENURAQUI,74.416,876.0
L1,L1-TH->LJ-9,TH->LJ,SAN ROSENDO,77.816,887.0
L1,L1-TH->LJ-9,TH->LJ,LAJA,80.416,893.0
L1,L1-TH->LJ-10,TH->LJ,Mercado,0.0,840.0
L1,L1-TH->LJ-10,TH->LJ,El Arenal,1.468,841.0
L1,L1-TH->LJ-10,TH->LJ,Hospital Las Higueras,3.487,844.0
L1,L1-TH->LJ-10,TH->LJ,Los Cóndores,5.637,846.0
L1,L1-TH->LJ-10,TH->LJ,UTF Santa María,8.705,849.0
L1,L1-TH->LJ-10,TH->LJ,Lorenzo Arenas,11.705,852.0
L1,L1-TH->LJ-10,TH->LJ,CONCEPCIÓN,14.289,857.0
L1,L1-TH->LJ-10,TH->LJ,CHIGUAYANTE,24.206,866.0
L1,L1-TH->LJ-10,TH->LJ,Pedro Medina,25.536,868.0
L1,L1-TH->LJ-10,TH->LJ,Manquimávida,27.219,870.0
L1,L1-TH->LJ-10,TH->LJ,LA LEONERA,28.643,872.0
L1,L1-TH->LJ-10,TH->LJ,OMER HUET,30.908,875.0
L1,L1-TH->LJ-10,TH->LJ,HUALQUI,35.816,881.0
L1,L1-TH->LJ-10,TH->LJ,QUILACOYA,46.116,894.0
L1,L1-TH->LJ-10,TH->LJ,San Miguel,50.436,897.0
L1,L1-TH->LJ-10,TH->LJ,UNIHUE,53.316,903.0
L1,L1-TH->LJ-10,TH->LJ,Valle Chanco,54.416,907.0
L1,L1-TH->LJ-10,TH->LJ,Los Acacios,55.516,910.0
L1,L1-TH->LJ-10,TH->LJ,TALCAMÁVIDA,59.916,913.0
L1,L1-TH->LJ-10,TH->LJ,GOMERO,67.416,925.0
L1,L1-TH->LJ-10,TH->LJ,BUENURAQUI,74.416,936.0
L1,L1-TH->LJ-10,TH->LJ,SAN ROSENDO,77.816,947.0
L1,L1-TH->LJ-10,TH->LJ,LAJA,80.416,953.0
L1,L1-TH->LJ-11,TH->LJ,Mercado,0.0,900.0
L1,L1-TH->LJ-11,TH->LJ,El Arenal,1.468,901.0
L1,L1-TH->LJ-11,TH->LJ,Hospital Las Higueras,3.487,904.0
L1,L1-TH->LJ-11,TH->LJ,Los Cóndores,5.637,906.0
L1,L1-TH->LJ-11,TH->LJ,UTF Santa María,8.705,909.0
L1,L1-TH->LJ-11,TH->LJ,Lorenzo Arenas,11.705,912.0
L1,L1-TH->LJ-11,TH->LJ,CONCEPCIÓN,14.289,917.0
L1,L1-TH->LJ-11,TH->LJ,CHIGUAYANTE,24.206,926.0
L1,L1-TH->LJ-11,TH->LJ,Pedro Medina,25.536,928.0
L1,L1-TH->LJ-11,TH->LJ,Manquimávida,27.219,930.0
L1,L1-TH->LJ-11,TH->LJ,LA LEONERA,28.643,932.0
L1,L1-TH->LJ-11,TH->LJ,OMER HUET,30.908,935.0
L1,L1-TH->LJ-11,TH->LJ,HUALQUI,35.816,941.0
L1,L1-TH->LJ-11,TH->LJ,QUILACOYA,46.116,954.0
L1,L1-TH->LJ-11,TH->LJ,San Miguel,50.436,957.0
L1,L1-TH->LJ-11,TH->LJ,UNIHUE,53.316,963.0
L1,L1-TH->LJ-11,TH->LJ,Valle Chanco,54.416,967.0
L1,L1-TH->LJ-11,TH->LJ,Los Acacios,55.516,970.0
L1,L1-TH->LJ-11,TH->LJ,TALCAMÁVIDA,59.916,973.0
L1,L1-TH->LJ-11,TH->LJ,GOMERO,67.416,985.0
L1,L1-TH->LJ-11,TH->LJ,BUENURAQUI,74.416,996.0
L1,L1-TH->LJ-11,TH->LJ,SAN ROSENDO,77.816,1007.0
L1,L1-TH->LJ-11,TH->LJ,LAJA,80.416,1013.0
L1,L1-TH->LJ-12,TH->LJ,Mercado,0.0,960.0
L1,L1-TH->LJ-12,TH->LJ,El Arenal,1.468,961.0
L1,L1-TH->LJ-12,TH->LJ,Hospital Las Higueras,3.487,964.0
L1,L1-TH->LJ-12,TH->LJ,Los Cóndores,5.637,966.0
L1,L1-TH->LJ-12,TH->LJ,UTF Santa María,8.705,969.0
L1,L1-TH->LJ-12,TH->LJ,Lorenzo Arenas,11.705,972.0
L1,L1-TH->LJ-12,TH->LJ,CONCEPCIÓN,14.289,977.0
L1,L1-TH->LJ-12,TH->LJ,CHIGUAYANTE,24.206,986.0
L1,L1-TH->LJ-12,TH->LJ,Pedro Medina,25.536,988.0
L1,L1-TH->LJ-12,TH->LJ,Manquimávida,27.219,990.0
L1,L1-TH->LJ-12,TH->LJ,LA LEONERA,28.643,992.0
L1,L1-TH->LJ-12,TH->LJ,OMER HUET,30.908,995.0
L1,L1-TH->LJ-12,TH->LJ,HUALQUI,35.816,1001.0
L1,L1-TH->LJ-12,TH->LJ,QUILACOYA,46.116,1014.0
L1,L1-TH->LJ-12,TH->LJ,San Miguel,50.436,1017.0
L1,L1-TH->LJ-12,TH->LJ,UNIHUE,53.316,1023.0
L1,L1-TH->LJ-12,TH->LJ,Valle Chanco,54.416,1027.0
L1,L1-TH->LJ-12,TH->LJ,Los Acacios,55.516,1030.0
L1,L1-TH->LJ-12,TH->LJ,TALCAMÁVIDA,59.916,1033.0
L1,L1-TH->LJ-12,TH->LJ,GOMERO,67.416,1045.0
L1,L1-TH->LJ-12,TH->LJ,BUENURAQUI,74.416,1056.0
L1,L1-TH->LJ-12,TH->LJ,SAN ROSENDO,77.816,1067.0
L1,L1-TH->LJ-12,TH->LJ,LAJA,80.416,1073.0
L1,L1-TH->LJ-13,TH->LJ,Mercado,0.0,1020.0
L1,L1-TH->LJ-13,TH->LJ,El Arenal,1.468,1021.0
L1,L1-TH->LJ-13,TH->LJ,Hospital Las Higueras,3.487,1024.0
L1,L1-TH->LJ-13,TH->LJ,Los Cóndores,5.637,1026.0
L1,L1-TH->LJ-13,TH->LJ,UTF Santa María,8.705,1029.0
L1,L1-TH->LJ-13,TH->LJ,Lorenzo Arenas,11.705,1032.0
L1,L1-TH->LJ-13,TH->LJ,CONCEPCIÓN,14.289,1037.0
L1,L1-TH->LJ-13,TH->LJ,CHIGUAYANTE,24.206,1046.0
L1,L1-TH->LJ-13,TH->LJ,Pedro Medina,25.536,1048.0
L1,L1-TH->LJ-13,TH->LJ,Manquimávida,27.219,1050.0
L1,L1-TH->LJ-13,TH->LJ,LA LEONERA,28.643,1052.0
L1,L1-TH->LJ-13,TH->LJ,OMER HUET,30.908,1055.0
L1,L1-TH->LJ-13,TH->LJ,HUALQUI,35.816,1061.0
L1,L1-TH->LJ-13,TH->LJ,QUILACOYA,46.116,1074.0
L1,L1-TH->LJ-13,TH->LJ,San Miguel,50.436,1077.0
L1,L1-TH->LJ-13,TH->LJ,UNIHUE,53.316,1083.0
L1,L1-TH->LJ-13,TH->LJ,Valle Chanco,54.416,1087.0
L1,L1-TH->LJ-13,TH->LJ,Los Acacios,55.516,1090.0
L1,L1-TH->LJ-13,TH->LJ,TALCAMÁVIDA,59.916,1093.0
L1,L1-TH->LJ-13,TH->LJ,GOMERO,67.416,1105.0
L1,L1-TH->LJ-13,TH->LJ,BUENURAQUI,74.416,1116.0
L1,L1-TH->LJ-13,TH->LJ,SAN ROSENDO,77.816,1127.0
L1,L1-TH->LJ-13,TH->LJ,LAJA,80.416,1133.0
L1,L1-TH->LJ-14,TH->LJ,Mercado,0.0,1080.0
L1,L1-TH->LJ-14,TH->LJ,El Arenal,1.468,1081.0
L1,L1-TH->LJ-14,TH->LJ,Hospital Las Higueras,3.487,1084.0
L1,L1-TH->LJ-14,TH->LJ,Los Cóndores,5.637,1086.0
L1,L1-TH->LJ-14,TH->LJ,UTF Santa María,8.705,1089.0
L1,L1-TH->LJ-14,TH->LJ,Lorenzo Arenas,11.705,1092.0
L1,L1-TH->LJ-14,TH->LJ,CONCEPCIÓN,14.289,1097.0
L1,L1-TH->LJ-14,TH->LJ,CHIGUAYANTE,24.206,1106.0
L1,L1-TH->LJ-14,TH->LJ,Pedro Medina,25.536,1108.0
L1,L1-TH->LJ-14,TH->LJ,Manquimávida,27.219,1110.0
L1,L1-TH->LJ-14,TH->LJ,LA LEONERA,28.643,1112.0
L1,L1-TH->LJ-14,TH->LJ,OMER HUET,30.908,1115.0
L1,L1-TH->LJ-14,TH->LJ,HUALQUI,35.816,1121.0
L1,L1-TH->LJ-14,TH->LJ,QUILACOYA,46.116,1134.0
L1,L1-TH->LJ-14,TH->LJ,San Miguel,50.436,1137.0
L1,L1-TH->LJ-14,TH->LJ,UNIHUE,53.316,1143.0
L1,L1-TH->LJ-14,TH->LJ,Valle Chanco,54.416,1147.0
L1,L1-TH->LJ-14,TH->LJ,Los Acacios,55.516,1150.0
L1,L1-TH->LJ-14,TH->LJ,TALCAMÁVIDA,59.916,1153.0
L1,L1-TH->LJ-14,TH->LJ,GOMERO,67.416,1165.0
L1,L1-TH->LJ-14,TH->LJ,BUENURAQUI,74.416,1176.0
L1,L1-TH->LJ-14,TH->LJ,SAN ROSENDO,77.816,1187.0
L1,L1-TH->LJ-14,TH->LJ,LAJA,80.416,1193.0
L1,L1-TH->LJ-15,TH->LJ,Mercado,0.0,1140.0
L1,L1-TH->LJ-15,TH->LJ,El Arenal,1.468,1141.0
L1,L1-TH->LJ-15,TH->LJ,Hospital Las Higueras,3.487,1144.0
L1,L1-TH->LJ-15,TH->LJ,Los Cóndores,5.637,1146.0
L1,L1-TH->LJ-15,TH->LJ,UTF Santa María,8.705,1149.0
L1,L1-TH->LJ-15,TH->LJ,Lorenzo Arenas,11.705,1152.0
L1,L1-TH->LJ-15,TH->LJ,CONCEPCIÓN,14.289,1157.0
L1,L1-TH->LJ-15,TH->LJ,CHIGUAYANTE,24.206,1166.0
L1,L1-TH->LJ-15,TH->LJ,Pedro Medina,25.536,1168.0
L1,L1-TH->LJ-15,TH->LJ,Manquimávida,27.219,1170.0
L1,L1-TH->LJ-15,TH->LJ,LA LEONERA,28.643,1172.0
L1,L1-TH->LJ-15,TH->LJ,OMER HUET,30.908,1175.0
L1,L1-TH->LJ-15,TH->LJ,HUALQUI,35.816,1181.0
L1,L1-TH->LJ-15,TH->LJ,QUILACOYA,46.116,1194.0
L1,L1-TH->LJ-15,TH->LJ,San Miguel,50.436,1197.0
L1,L1-TH->LJ-15,TH->LJ,UNIHUE,53.316,1203.0
L1,L1-TH->LJ-15,TH->LJ,Valle Chanco,54.416,1207.0
L1,L1-TH->LJ-15,TH->LJ,Los Acacios,55.516,1210.0
L1,L1-TH->LJ-15,TH->LJ,TALCAMÁVIDA,59.916,1213.0
L1,L1-TH->LJ-15,TH->LJ,GOMERO,67.416,1225.0
L1,L1-TH->LJ-15,TH->LJ,BUENURAQUI,74.416,1236.0
L1,L1-TH->LJ-15,TH->LJ,SAN ROSENDO,77.816,1247.0
L1,L1-TH->LJ-15,TH->LJ,LAJA,80.416,1253.0
L1,L1-TH->LJ-16,TH->LJ,Mercado,0.0,1200.0
L1,L1-TH->LJ-16,TH->LJ,El Arenal,1.468,1201.0
L1,L1-TH->LJ-16,TH->LJ,Hospital Las Higueras,3.487,1204.0
L1,L1-TH->LJ-16,TH->LJ,Los Cóndores,5.637,1206.0
L1,L1-TH->LJ-16,TH->LJ,UTF Santa María,8.705,1209.0
L1,L1-TH->LJ-16,TH->LJ,Lorenzo Arenas,11.705,1212.0
L1,L1-TH->LJ-16,TH->LJ,CONCEPCIÓN,14.289,1217.0
L1,L1-TH->LJ-16,TH->LJ,CHIGUAYANTE,24.206,1226.0
L1,L1-TH->LJ-16,TH->LJ,Pedro Medina,25.536,1228.0
L1,L1-TH->LJ-16,TH->LJ,Manquimávida,27.219,1230.0
L1,L1-TH->LJ-16,TH->LJ,LA LEONERA,28.643,1232.0
L1,L1-TH->LJ-16,TH->LJ,OMER HUET,30.908,1235.0
L1,L1-TH->LJ-16,TH->LJ,HUALQUI,35.816,1241.0
L1,L1-TH->LJ-16,TH->LJ,QUILACOYA,46.116,1254.0
L1,L1-TH->LJ-16,TH->LJ,San Miguel,50.436,1257.0
L1,L1-TH->LJ-16,TH->LJ,UNIHUE,53.316,1263.0
L1,L1-TH->LJ-16,TH->LJ,Valle Chanco,54.416,1267.0
L1,L1-TH->LJ-16,TH->LJ,Los Acacios,55.516,1270.0
L1,L1-TH->LJ-16,TH->LJ,TALCAMÁVIDA,59.916,1273.0
L1,L1-TH->LJ-16,TH->LJ,GOMERO,67.416,1285.0
L1,L1-TH->LJ-16,TH->LJ,BUENURAQUI,74.416,1296.0
L1,L1-TH->LJ-16,TH->LJ,SAN ROSENDO,77.816,1307.0
L1,L1-TH->LJ-16,TH->LJ,LAJA,80.416,1313.0
L1,L1-TH->LJ-17,TH->LJ,Mercado,0.0,1260.0
L1,L1-TH->LJ-17,TH->LJ,El Arenal,1.468,1261.0
L1,L1-TH->LJ-17,TH->LJ,Hospital Las Higueras,3.487,1264.0
L1,L1-TH->LJ-17,TH->LJ,Los Cóndores,5.637,1266.0
L1,L1-TH->LJ-17,TH->LJ,UTF Santa María,8.705,1269.0
L1,L1-TH->LJ-17,TH->LJ,Lorenzo Arenas,11.705,1272.0
L1,L1-TH->LJ-17,TH->LJ,CONCEPCIÓN,14.289,1277.0
L1,L1-TH->LJ-17,TH->LJ,CHIGUAYANTE,24.206,1286.0
L1,L1-TH->LJ-17,TH->LJ,Pedro Medina,25.536,1288.0
L1,L1-TH->LJ-17,TH->LJ,Manquimávida,27.219,1290.0
L1,L1-TH->LJ-17,TH->LJ,LA LEONERA,28.643,1292.0
L1,L1-TH->LJ-17,TH->LJ,OMER HUET,30.908,1295.0
L1,L1-TH->LJ-17,TH->LJ,HUALQUI,35.816,1301.0
L1,L1-TH->LJ-17,TH->LJ,QUILACOYA,46.116,1314.0
L1,L1-TH->LJ-17,TH->LJ,San Miguel,50.436,1317.0
L1,L1-TH->LJ-17,TH->LJ,UNIHUE,53.316,1323.0
L1,L1-TH->LJ-17,TH->LJ,Valle Chanco,54.416,1327.0
L1,L1-TH->LJ-17,TH->LJ,Los Acacios,55.516,1330.0
L1,L1-TH->LJ-17,TH->LJ,TALCAMÁVIDA,59.916,1333.0
L1,L1-TH->LJ-17,TH->LJ,GOMERO,67.416,1345.0
L1,L1-TH->LJ-17,TH->LJ,BUENURAQUI,74.416,1356.0
L1,L1-TH->LJ-17,TH->LJ,SAN ROSENDO,77.816,1367.0
L1,L1-TH->LJ-17,TH->LJ,LAJA,80.416,1373.0
L1,L1-TH->LJ-18,TH->LJ,Mercado,0.0,1320.0
L1,L1-TH->LJ-18,TH->LJ,El Arenal,1.468,1321.0
L1,L1-TH->LJ-18,TH->LJ,Hospital Las Higueras,3.487,1324.0
L1,L1-TH->LJ-18,TH->LJ,Los Cóndores,5.637,1326.0
L1,L1-TH->LJ-18,TH->LJ,UTF Santa María,8.705,1329.0
L1,L1-TH->LJ-18,TH->LJ,Lorenzo Arenas,11.705,1332.0
L1,L1-TH->LJ-18,TH->LJ,CONCEPCIÓN,14.289,1337.0
L1,L1-TH->LJ-18,TH->LJ,CHIGUAYANTE,24.206,1346.0
L1,L1-TH->LJ-18,TH->LJ,Pedro Medina,25.536,1348.0
L1,L1-TH->LJ-18,TH->LJ,Manquimávida,27.219,1350.0
L1,L1-TH->LJ-18,TH->LJ,LA LEONERA,28.643,1352.0
L1,L1-TH->LJ-18,TH->LJ,OMER HUET,30.908,1355.0
L1,L1-TH->LJ-18,TH->LJ,HUALQUI,35.816,1361.0
L1,L1-TH->LJ-18,TH->LJ,QUILACOYA,46.116,1374.0
L1,L1-TH->LJ-18,TH->LJ,San Miguel,50.436,1377.0
L1,L1-TH->LJ-18,TH->LJ,UNIHUE,53.316,1383.0
L1,L1-TH->LJ-18,TH->LJ,Valle Chanco,54.416,1387.0
L1,L1-TH->LJ-18,TH->LJ,Los Acacios,55.516,1390.0
L1,L1-TH->LJ-18,TH->LJ,TALCAMÁVIDA,59.916,1393.0
L1,L1-TH->LJ-18,TH->LJ,GOMERO,67.416,1405.0
L1,L1-TH->LJ-18,TH->LJ,BUENURAQUI,74.416,1416.0
L1,L1-TH->LJ-18,TH->LJ,SAN ROSENDO,77.816,1427.0
L1,L1-TH->LJ-18,TH->LJ,LAJA,80.416,1433.0
L1,L1-TH->LJ-19,TH->LJ,Mercado,0.0,1380.0
L1,L1-TH->LJ-19,TH->LJ,El Arenal,1.468,1381.0
L1,L1-TH->LJ-19,TH->LJ,Hospital Las Higueras,3.487,1384.0
L1,L1-TH->LJ-19,TH->LJ,Los Cóndores,5.637,1386.0
L1,L1-TH->LJ-19,TH->LJ,UTF Santa María,8.705,1389.0
L1,L1-TH->LJ-19,TH->LJ,Lorenzo Arenas,11.705,1392.0
L1,L1-TH->LJ-19,TH->LJ,CONCEPCIÓN,14.289,1397.0
L1,L1-TH->LJ-19,TH->LJ,CHIGUAYANTE,24.206,1406.0
L1,L1-TH->LJ-19,TH->LJ,Pedro Medina,25.536,1408.0
L1,L1-TH->LJ-19,TH->LJ,Manquimávida,27.219,1410.0
L1,L1-TH->LJ-19,TH->LJ,LA LEONERA,28.643,1412.0
L1,L1-TH->LJ-19,TH->LJ,OMER HUET,30.908,1415.0
L1,L1-TH->LJ-19,TH->LJ,HUALQUI,35.816,1421.0
L1,L1-TH->LJ-19,TH->LJ,QUILACOYA,46.116,1434.0
L1,L1-TH->LJ-19,TH->LJ,San Miguel,50.436,1437.0
L1,L1-TH->LJ-19,TH->LJ,UNIHUE,53.316,1443.0
L1,L1-TH->LJ-19,TH->LJ,Valle Chanco,54.416,1447.0
L1,L1-TH->LJ-19,TH->LJ,Los Acacios,55.516,1450.0
L1,L1-TH->LJ-19,TH->LJ,TALCAMÁVIDA,59.916,1453.0
L1,L1-TH->LJ-19,TH->LJ,GOMERO,67.416,1465.0
L1,L1-TH->LJ-19,TH->LJ,BUENURAQUI,74.416,1476.0
L1,L1-TH->LJ-19,TH->LJ,SAN ROSENDO,77.816,1487.0
L1,L1-TH->LJ-19,TH->LJ,LAJA,80.416,1493.0
